[CityServiceResult{result=48029, methodName='getPopulationOfCountry', inputQuery='Seychelles', clientZone=1, turnaroundTime=175, executionTime=7, waitingTime=88, serverZone=1}]
[CityServiceResult{result=102, methodName='getNumberOfCountries', inputQuery='14 20801 88887', clientZone=4, turnaroundTime=1588, executionTime=0, waitingTime=1508, serverZone=4}]
[CityServiceResult{result=6, methodName='getNumberOfCountries', inputQuery='46 93320 123835', clientZone=5, turnaroundTime=1402, executionTime=0, waitingTime=1322, serverZone=5}]
[CityServiceResult{result=146, methodName='getNumberOfCountries', inputQuery='8 14348 73026', clientZone=1, turnaroundTime=525, executionTime=0, waitingTime=445, serverZone=1}]
[CityServiceResult{result=97, methodName='getNumberOfCountries', inputQuery='13 28039 105047', clientZone=2, turnaroundTime=1840, executionTime=0, waitingTime=1670, serverZone=3}]
[CityServiceResult{result=22, methodName='getNumberOfCountries', inputQuery='50 54215 124046', clientZone=2, turnaroundTime=2278, executionTime=0, waitingTime=2198, serverZone=2}]
[CityServiceResult{result=44, methodName='getNumberOfCountries', inputQuery='10 103393 200011', clientZone=2, turnaroundTime=1759, executionTime=0, waitingTime=1589, serverZone=4}]
[CityServiceResult{result=6, methodName='getNumberOfCountries', inputQuery='46 93320 123835', clientZone=5, turnaroundTime=1490, executionTime=0, waitingTime=1410, serverZone=5}]
[CityServiceResult{result=34, methodName='getNumberOfCountries', inputQuery='20 73592 160904', clientZone=2, turnaroundTime=614, executionTime=0, waitingTime=444, serverZone=1}]
[CityServiceResult{result=22, methodName='getNumberOfCountries', inputQuery='50 54215 124046', clientZone=2, turnaroundTime=2285, executionTime=0, waitingTime=2205, serverZone=2}]
[CityServiceResult{result=18, methodName='getNumberOfCountries', inputQuery='34 81962 153884', clientZone=3, turnaroundTime=1664, executionTime=0, waitingTime=1584, serverZone=3}]
[CityServiceResult{result=44, methodName='getNumberOfCountries', inputQuery='10 103393 200011', clientZone=2, turnaroundTime=1848, executionTime=0, waitingTime=1678, serverZone=4}]
[CityServiceResult{result=28, methodName='getNumberOfCountries', inputQuery='19 88080 163749', clientZone=5, turnaroundTime=701, executionTime=0, waitingTime=531, serverZone=1}]
[CityServiceResult{result=42, methodName='getNumberOfCountries', inputQuery='24 52625 147163', clientZone=5, turnaroundTime=1314, executionTime=0, waitingTime=1234, serverZone=5}]
[CityServiceResult{result=29, methodName='getNumberOfCountries', inputQuery='40 46786 112269', clientZone=3, turnaroundTime=1577, executionTime=0, waitingTime=1497, serverZone=3}]
[CityServiceResult{result=115, methodName='getNumberOfCountries', inputQuery='18 13040 74284', clientZone=2, turnaroundTime=1837, executionTime=0, waitingTime=1757, serverZone=2}]
[CityServiceResult{result=44, methodName='getNumberOfCountries', inputQuery='10 103393 200011', clientZone=2, turnaroundTime=1932, executionTime=0, waitingTime=1762, serverZone=4}]
[CityServiceResult{result=22, methodName='getNumberOfCountries', inputQuery='18 107575 153972', clientZone=3, turnaroundTime=1580, executionTime=0, waitingTime=1500, serverZone=3}]
[CityServiceResult{result=49, methodName='getNumberOfCountries', inputQuery='22 36433 73020', clientZone=1, turnaroundTime=612, executionTime=0, waitingTime=532, serverZone=1}]
[CityServiceResult{result=30, methodName='getNumberOfCountries', inputQuery='35 33113 56573', clientZone=5, turnaroundTime=1054, executionTime=0, waitingTime=974, serverZone=5}]
[CityServiceResult{result=14, methodName='getNumberOfCountries', inputQuery='25 94099 140524', clientZone=2, turnaroundTime=1771, executionTime=0, waitingTime=1691, serverZone=2}]
[CityServiceResult{result=13, methodName='getNumberOfCountries', inputQuery='38 92572 183586', clientZone=4, turnaroundTime=1756, executionTime=0, waitingTime=1676, serverZone=4}]
[CityServiceResult{result=0, methodName='getNumberOfCountries', inputQuery='39 60074 61398', clientZone=1, turnaroundTime=612, executionTime=0, waitingTime=532, serverZone=1}]
[CityServiceResult{result=69, methodName='getNumberOfCountries', inputQuery='6 66146 105143', clientZone=5, turnaroundTime=1055, executionTime=0, waitingTime=975, serverZone=5}]
[CityServiceResult{result=61, methodName='getNumberOfCountries', inputQuery='8 66885 116726', clientZone=3, turnaroundTime=1669, executionTime=0, waitingTime=1589, serverZone=3}]
[CityServiceResult{result=37, methodName='getNumberOfCountries', inputQuery='18 75656 167682', clientZone=2, turnaroundTime=1668, executionTime=0, waitingTime=1588, serverZone=2}]
[CityServiceResult{result=6, methodName='getNumberOfCountries', inputQuery='23 92911 105111', clientZone=4, turnaroundTime=1757, executionTime=0, waitingTime=1677, serverZone=4}]
[CityServiceResult{result=26, methodName='getNumberOfCountries', inputQuery='12 93855 138294', clientZone=3, turnaroundTime=1751, executionTime=0, waitingTime=1671, serverZone=3}]
[CityServiceResult{result=0, methodName='getNumberOfCountries', inputQuery='39 60074 61398', clientZone=1, turnaroundTime=701, executionTime=0, waitingTime=621, serverZone=1}]
[CityServiceResult{result=28, methodName='getNumberOfCountries', inputQuery='19 88080 163749', clientZone=5, turnaroundTime=1053, executionTime=0, waitingTime=973, serverZone=5}]
[CityServiceResult{result=37, methodName='getNumberOfCountries', inputQuery='18 75656 167682', clientZone=2, turnaroundTime=1680, executionTime=0, waitingTime=1600, serverZone=2}]
[CityServiceResult{result=6, methodName='getNumberOfCountries', inputQuery='23 92911 105111', clientZone=4, turnaroundTime=1770, executionTime=0, waitingTime=1690, serverZone=4}]
[CityServiceResult{result=10, methodName='getNumberOfCountries', inputQuery='44 91319 156092', clientZone=3, turnaroundTime=1491, executionTime=0, waitingTime=1411, serverZone=3}]
[CityServiceResult{result=0, methodName='getNumberOfCountries', inputQuery='39 60074 61398', clientZone=1, turnaroundTime=788, executionTime=0, waitingTime=708, serverZone=1}]
[CityServiceResult{result=37, methodName='getNumberOfCountries', inputQuery='18 75656 167682', clientZone=2, turnaroundTime=1759, executionTime=0, waitingTime=1679, serverZone=2}]
[CityServiceResult{result=28, methodName='getNumberOfCountries', inputQuery='19 88080 163749', clientZone=5, turnaroundTime=1142, executionTime=0, waitingTime=1062, serverZone=5}]
[CityServiceResult{result=11, methodName='getNumberOfCountries', inputQuery='35 109922 175204', clientZone=4, turnaroundTime=1500, executionTime=0, waitingTime=1420, serverZone=4}]
[CityServiceResult{result=10, methodName='getNumberOfCountries', inputQuery='44 91319 156092', clientZone=3, turnaroundTime=1575, executionTime=0, waitingTime=1495, serverZone=3}]
[CityServiceResult{result=28, methodName='getNumberOfCountries', inputQuery='19 88080 163749', clientZone=5, turnaroundTime=1229, executionTime=0, waitingTime=1149, serverZone=5}]
[CityServiceResult{result=0, methodName='getNumberOfCountries', inputQuery='39 60074 61398', clientZone=1, turnaroundTime=872, executionTime=0, waitingTime=792, serverZone=1}]
[CityServiceResult{result=37, methodName='getNumberOfCountries', inputQuery='18 75656 167682', clientZone=2, turnaroundTime=1845, executionTime=0, waitingTime=1765, serverZone=2}]
[CityServiceResult{result=55, methodName='getNumberOfCountries', inputQuery='26 37174 129954', clientZone=4, turnaroundTime=1233, executionTime=0, waitingTime=1153, serverZone=4}]
[CityServiceResult{result=10, methodName='getNumberOfCountries', inputQuery='44 91319 156092', clientZone=3, turnaroundTime=1586, executionTime=0, waitingTime=1506, serverZone=3}]
[CityServiceResult{result=24, methodName='getNumberOfCountries', inputQuery='44 52930 112151', clientZone=5, turnaroundTime=1229, executionTime=0, waitingTime=1149, serverZone=5}]
[CityServiceResult{result=21, methodName='getNumberOfCountries', inputQuery='38 69857 140635', clientZone=2, turnaroundTime=1846, executionTime=0, waitingTime=1766, serverZone=2}]
[CityServiceResult{result=19, methodName='getNumberOfCountries', inputQuery='49 67113 153971', clientZone=4, turnaroundTime=1144, executionTime=0, waitingTime=1064, serverZone=4}]
[CityServiceResult{result=88, methodName='getNumberOfCountries', inputQuery='22 15590 51005', clientZone=1, turnaroundTime=797, executionTime=0, waitingTime=717, serverZone=1}]
[CityServiceResult{result=10, methodName='getNumberOfCountries', inputQuery='44 91319 156092', clientZone=3, turnaroundTime=1676, executionTime=0, waitingTime=1596, serverZone=3}]
[CityServiceResult{result=51, methodName='getNumberOfCountries', inputQuery='14 53185 104320', clientZone=5, turnaroundTime=1231, executionTime=0, waitingTime=1151, serverZone=5}]
[CityServiceResult{result=21, methodName='getNumberOfCountries', inputQuery='38 69857 140635', clientZone=2, turnaroundTime=1851, executionTime=0, waitingTime=1771, serverZone=2}]
[CityServiceResult{result=19, methodName='getNumberOfCountries', inputQuery='49 67113 153971', clientZone=4, turnaroundTime=1230, executionTime=0, waitingTime=1150, serverZone=4}]
[CityServiceResult{result=88, methodName='getNumberOfCountries', inputQuery='22 15590 51005', clientZone=1, turnaroundTime=884, executionTime=0, waitingTime=804, serverZone=1}]
[CityServiceResult{result=24, methodName='getNumberOfCountries', inputQuery='21 99489 186370', clientZone=3, turnaroundTime=1400, executionTime=0, waitingTime=1320, serverZone=3}]
[CityServiceResult{result=19, methodName='getNumberOfCountries', inputQuery='49 67113 153971', clientZone=4, turnaroundTime=1314, executionTime=0, waitingTime=1234, serverZone=4}]
[CityServiceResult{result=36, methodName='getNumberOfCountries', inputQuery='35 47521 143749', clientZone=5, turnaroundTime=1055, executionTime=0, waitingTime=975, serverZone=5}]
[CityServiceResult{result=88, methodName='getNumberOfCountries', inputQuery='22 15590 51005', clientZone=1, turnaroundTime=965, executionTime=0, waitingTime=885, serverZone=1}]
[CityServiceResult{result=39, methodName='getNumberOfCountries', inputQuery='15 77779 170993', clientZone=2, turnaroundTime=1939, executionTime=0, waitingTime=1859, serverZone=2}]
[CityServiceResult{result=24, methodName='getNumberOfCountries', inputQuery='21 99489 186370', clientZone=3, turnaroundTime=1406, executionTime=0, waitingTime=1326, serverZone=3}]
[CityServiceResult{result=6, methodName='getNumberOfCountries', inputQuery='11 92241 98676', clientZone=5, turnaroundTime=347, executionTime=0, waitingTime=267, serverZone=5}]
[CityServiceResult{result=66, methodName='getNumberOfCountries', inputQuery='9 67091 141954', clientZone=4, turnaroundTime=1235, executionTime=0, waitingTime=1155, serverZone=4}]
[CityServiceResult{result=78, methodName='getNumberOfCountries', inputQuery='6 83523 173945', clientZone=1, turnaroundTime=970, executionTime=0, waitingTime=890, serverZone=1}]
[CityServiceResult{result=21, methodName='getNumberOfCountries', inputQuery='38 69857 140635', clientZone=2, turnaroundTime=2029, executionTime=0, waitingTime=1949, serverZone=2}]
[CityServiceResult{result=16, methodName='getNumberOfCountries', inputQuery='50 58885 99734', clientZone=3, turnaroundTime=1402, executionTime=0, waitingTime=1322, serverZone=3}]
[CityServiceResult{result=6, methodName='getNumberOfCountries', inputQuery='11 92241 98676', clientZone=5, turnaroundTime=436, executionTime=0, waitingTime=356, serverZone=5}]
[CityServiceResult{result=47, methodName='getNumberOfCountries', inputQuery='32 22459 45597', clientZone=4, turnaroundTime=1147, executionTime=0, waitingTime=977, serverZone=1}]
[CityServiceResult{result=28, methodName='getNumberOfCountries', inputQuery='50 39869 96641', clientZone=4, turnaroundTime=1228, executionTime=0, waitingTime=1148, serverZone=4}]
[CityServiceResult{result=75, methodName='getNumberOfCountries', inputQuery='16 26141 56697', clientZone=2, turnaroundTime=2111, executionTime=0, waitingTime=2031, serverZone=2}]
[CityServiceResult{result=3, methodName='getNumberOfCountries', inputQuery='24 68917 72969', clientZone=3, turnaroundTime=1482, executionTime=0, waitingTime=1402, serverZone=3}]
[CityServiceResult{result=77, methodName='getNumberOfCountries', inputQuery='8 61362 134349', clientZone=3, turnaroundTime=433, executionTime=0, waitingTime=263, serverZone=5}]
[CityServiceResult{result=28, methodName='getNumberOfCountries', inputQuery='50 39869 96641', clientZone=4, turnaroundTime=1310, executionTime=0, waitingTime=1230, serverZone=4}]
[CityServiceResult{result=71, methodName='getNumberOfCountries', inputQuery='30 23008 102716', clientZone=1, turnaroundTime=616, executionTime=0, waitingTime=536, serverZone=1}]
[CityServiceResult{result=75, methodName='getNumberOfCountries', inputQuery='16 26141 56697', clientZone=2, turnaroundTime=2198, executionTime=0, waitingTime=2118, serverZone=2}]
[CityServiceResult{result=3, methodName='getNumberOfCountries', inputQuery='24 68917 72969', clientZone=3, turnaroundTime=1571, executionTime=0, waitingTime=1491, serverZone=3}]
[CityServiceResult{result=127, methodName='getNumberOfCountries', inputQuery='3 63964 148390', clientZone=4, turnaroundTime=1138, executionTime=0, waitingTime=1058, serverZone=4}]
[CityServiceResult{result=58, methodName='getNumberOfCountries', inputQuery='28 11857 23449', clientZone=5, turnaroundTime=350, executionTime=0, waitingTime=270, serverZone=5}]
[CityServiceResult{result=99, methodName='getNumberOfCountries', inputQuery='6 48278 106116', clientZone=1, turnaroundTime=615, executionTime=0, waitingTime=535, serverZone=1}]
[CityServiceResult{result=25, methodName='getNumberOfCountries', inputQuery='16 100761 171933', clientZone=2, turnaroundTime=2203, executionTime=0, waitingTime=2123, serverZone=2}]
[CityServiceResult{result=60, methodName='getNumberOfCountries', inputQuery='9 68209 127266', clientZone=3, turnaroundTime=1487, executionTime=0, waitingTime=1407, serverZone=3}]
[CityServiceResult{result=127, methodName='getNumberOfCountries', inputQuery='3 63964 148390', clientZone=4, turnaroundTime=1227, executionTime=0, waitingTime=1147, serverZone=4}]
[CityServiceResult{result=6, methodName='getNumberOfCountries', inputQuery='24 86029 98325', clientZone=2, turnaroundTime=2200, executionTime=0, waitingTime=2120, serverZone=2}]
[CityServiceResult{result=149, methodName='getNumberOfCountries', inputQuery='1 75277 110899', clientZone=2, turnaroundTime=792, executionTime=0, waitingTime=622, serverZone=1}]
[CityServiceResult{result=58, methodName='getNumberOfCountries', inputQuery='28 11857 23449', clientZone=5, turnaroundTime=440, executionTime=0, waitingTime=360, serverZone=5}]
[CityServiceResult{result=64, methodName='getNumberOfCountries', inputQuery='7 87780 167176', clientZone=3, turnaroundTime=1396, executionTime=0, waitingTime=1316, serverZone=3}]
[CityServiceResult{result=27, methodName='getNumberOfCountries', inputQuery='17 75845 118168', clientZone=2, turnaroundTime=2281, executionTime=0, waitingTime=2201, serverZone=2}]
[CityServiceResult{result=127, methodName='getNumberOfCountries', inputQuery='3 63964 148390', clientZone=4, turnaroundTime=1315, executionTime=0, waitingTime=1235, serverZone=4}]
[CityServiceResult{result=149, methodName='getNumberOfCountries', inputQuery='1 75277 110899', clientZone=2, turnaroundTime=879, executionTime=0, waitingTime=709, serverZone=1}]
[CityServiceResult{result=4, methodName='getNumberOfCountries', inputQuery='10 107569 111765', clientZone=5, turnaroundTime=351, executionTime=0, waitingTime=271, serverZone=5}]
